,likes,mediaid,caption,url,shortcode,comments,typename,caption_hashtags,tagged_users,date,caption_mentions,is_video,id,owner_username,owner_id,video_url
150,29,1.59377E+18,"A helicopter flies over the Canadian Shield in the district of Keewatin, Northwest Territories, west of Hudson Bay, in",https://instagram.fyvr3-1.fna.fbcdn.net/vp/c2e78340c5259dcbc3117503afa809fc/5AE7FE67/t51.2885-15/e35/21224251_336991996754984_9092887584622772224_n.jpg,BYeNQa9gw3P,0,GraphImage,"[""tbt""]",[],2017-08-31T13:42:45,[],FALSE,2017-08-31_13-42-45,naturalresourcescanada,4211313612,
151,19,1.59949E+18,Industry representatives discussed future of oil and gas at roundtable with Canada West Fdn and CAPP Oil Gas Canada in,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f8b6200dda00a9175cd96960fbd57e34/5AF630D9/t51.2885-15/e35/21373722_1968628493405304_6804232162649309184_n.jpg,BYyi9ScAoJ4,0,GraphImage,"[""genenergy"",""calgary""]",[],2017-09-08T11:17:12,[],FALSE,2017-09-08_11-17-12,naturalresourcescanada,4211313612,
152,17,1.60172E+18,Another successful workshop! Thanks to csiTO for helping energy solutions!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d3b625710b9163deef165ecea2fbff9c/5AEFC880/t51.2885-15/e35/21577185_147036579229169_4956200987510439936_n.jpg,BY6c2kLApSP,0,GraphSidecar,"[""genenergy"",""crowdsource""]",[],2017-09-11T12:57:46,[],FALSE,2017-09-11_12-57-46,naturalresourcescanada,4211313612,
153,19,1.60319E+18,CFS ADM Glenn Mason greets workshop participants on the role of forest bioenergy in Canada’s energy future,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2485ea3614b553c9ad8c9fe16b2d6e75/5AFE1EED/t51.2885-15/e35/21569258_1957648967781378_4044690755569057792_n.jpg,BY_qUA_ATID,0,GraphImage,"[""genenergy"",""ottawa""]",[],2017-09-13T13:31:36,[],FALSE,2017-09-13_13-31-36,naturalresourcescanada,4211313612,
154,14,1.60391E+18,Participants at today’s workshop discuss the future of and in Canada,https://instagram.fyvr3-1.fna.fbcdn.net/vp/de6db385a6f59dd8207e35f7ff41ab97/5AFE5D77/t51.2885-15/e35/21569130_1521820644575759_1935313672326873088_n.jpg,BZCPXhjA0Uh,0,GraphImage,"[""genenergy"",""electricity"",""renewables"",""ottawa""]",[],2017-09-14T13:33:52,[],FALSE,2017-09-14_13-33-52,naturalresourcescanada,4211313612,
155,12,1.60392E+18,"Participants are asked, “What impactful changes have occurred for the electricity and renewables sector in the past years?”",https://instagram.fyvr3-1.fna.fbcdn.net/vp/c017e73efd13fa8bfdeeaebb17915acf/5AF946D7/t51.2885-15/e35/21688699_1455493474506343_4320233343061852160_n.jpg,BZCQrUYgikf,0,GraphImage,"[""genenergy""]",[],2017-09-14T13:45:18,[],FALSE,2017-09-14_13-45-18,naturalresourcescanada,4211313612,
156,16,1.60827E+18,"Learn how is inspiring a more transportation industry, one student at a time at generationenergy.ca",https://instagram.fyvr3-1.fna.fbcdn.net/vp/77f09b8386fbad6fdd35e136baa9aada/5AE0F336/t51.2885-15/e35/21820515_118456188840194_1366445378525724672_n.jpg,BZRumUngozj,0,GraphImage,"[""energyefficient"",""genenergy""]",[],2017-09-20T13:55:22,"[""cna_news""]",FALSE,2017-09-20_13-55-22,naturalresourcescanada,4211313612,
157,33,1.61182E+18,Come enjoy our beautiful Canadian trees at the Arboretum in by the Eerimental Farm during,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4c1ba56a01d4197ca20982694180941a/5AFC625C/t51.2885-15/e35/21910013_1112324928902558_7424414372060987392_n.jpg,BZeVobdgrPQ,0,GraphImage,"[""ottawa"",""nationalforestweek""]",[],2017-09-25T11:27:20,[],FALSE,2017-09-25_11-27-20,naturalresourcescanada,4211313612,
158,13,1.61264E+18,Min Hehr asks Canadians from coast-to-coast-to-coast to join us in helping move Canada’s energy future forward!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c76a65dfa9126f33c49607d4a609bb1f/5A646217/t51.2885-15/e15/21985101_302089686933873_5507421230627553280_n.jpg,BZhQ9CIAizO,0,GraphVideo,"[""genenergy""]",[],2017-09-26T14:44:11,[],TRUE,2017-09-26_14-44-11,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f05c13078ae3b9a1fa54f8be4e67b6d1/5A63D833/t50.2886-16/22113950_177305792818273_7279491408010936320_n.mp4
159,13,1.61323E+18,Join in helping move Canada forward! Submit your ideas for our national dialogue,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b5639131dcca482177c35da38fa80355/5A6463A5/t51.2885-15/e15/21981003_119012618752812_2822163752537817088_n.jpg,BZjWCdZAeok,0,GraphVideo,"[""genenergy""]",[],2017-09-27T10:07:05,"[""sciencemin""]",TRUE,2017-09-27_10-07-05,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e8dc182a99c935cd8a140eb444835e50/5A637634/t50.2886-16/22138443_234401050419518_1168170446688878592_n.mp4
160,32,1.61332E+18,Minister Jim Carr celebrated National Tree Day at a tree planting ceremony with as part of National Forest Week,https://instagram.fyvr3-1.fna.fbcdn.net/vp/12f35508a22d0f8803abf8c3bac8baa3/5AE98F38/t51.2885-15/e35/21984657_1968373423439878_2850353663010930688_n.jpg,BZjqRmjgbCQ,0,GraphImage,[],"[""bytownmuseum"",""treecanada""]",2017-09-27T13:03:55,"[""treecanada"",""bytownmuseum""]",FALSE,2017-09-27_13-03-55,naturalresourcescanada,4211313612,
161,10,1.61333E+18,says the youth of 🇨🇦 are going to change the way we power our lives! See what else she said,https://instagram.fyvr3-1.fna.fbcdn.net/vp/eef1a250a9d8ca0f62c64ad8d9f49b16/5A638E56/t51.2885-15/e15/22069930_1068359769968250_6890798512695410688_n.jpg,BZjtcTKgWtL,0,GraphVideo,"[""genenergy""]",[],2017-09-27T13:31:36,"[""sciencemin""]",TRUE,2017-09-27_13-31-36,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3dddc4b8f40eaf58cde155c2d67d2e40/5A639057/t50.2886-16/22112618_1144060489059782_1536988617065365504_n.mp4
162,9,1.61393E+18,Minister McKenna encourages Canadians to participate in the conversation!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/61de1cd1e1d6695c673bc15e447a501e/5A646440/t51.2885-15/e15/21984844_1570255863031934_1076455530366500864_n.jpg,BZl1NqKgsRE,0,GraphVideo,"[""genenergy""]",[],2017-09-28T09:17:59,[],TRUE,2017-09-28_09-17-59,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5896a3766e46476bc30a9185f52364a6/5A637A7F/t50.2886-16/22114712_129994964394643_7204149375172345856_n.mp4
163,5,1.61408E+18,Minister McKenna had a lot to say about our energy future! Check it out!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c1f6b03d072161b43a5219467f0a6d7e/5A63A48E/t51.2885-15/e15/21985360_2086057888289836_1771703674939113472_n.jpg,BZmWkkog7qa,0,GraphVideo,"[""genenergy""]",[],2017-09-28T14:09:28,[],TRUE,2017-09-28_14-09-28,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/654a03cffaf76f679855f0c10445352c/5A63E784/t50.2886-16/22112581_106350356745704_8605336104205287424_n.mp4
164,14,1.61408E+18,Minister Jim Carr speaks at the Sustainable Forestry Initiative Annual Conference during National Forest Week,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8d39cf08f052b258750ab0441f455f03/5AEF6C63/t51.2885-15/e35/21981038_2034967936722142_519796140665733120_n.jpg,BZmXe-dg3xt,0,GraphImage,"[""forests""]",[],2017-09-28T14:17:27,[],FALSE,2017-09-28_14-17-27,naturalresourcescanada,4211313612,
165,8,1.61471E+18,Min Sohi envisions a future where we diversify our energy sources in Canada. Have you joined the conversation yet?,https://instagram.fyvr3-1.fna.fbcdn.net/vp/056b679fd49ee1a39379719106d3496a/5A63DB17/t51.2885-15/e15/21984944_135193027107381_3275237159648362496_n.jpg,BZonX8AgNS4,0,GraphVideo,"[""genenergy""]",[],2017-09-29T11:14:47,[],TRUE,2017-09-29_11-14-47,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/41135510f53c59dd0a251de46c955fcc/5A63F527/t50.2886-16/22139121_2014939872058681_1519410943715442688_n.mp4
166,5,1.61481E+18,Join Min Sohi and be part of the generation that defines Canada's energy future!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2a539bd806b36ef346f5e4f74da2243c/5A646E5D/t51.2885-15/e15/22069172_137988863488157_500399325327654912_n.jpg,BZo9_aCgkyd,0,GraphVideo,"[""genenergy""]",[],2017-09-29T14:32:24,[],TRUE,2017-09-29_14-32-24,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/044aa8572348d87ab1a09749472b2299/5A6464AD/t50.2886-16/22137957_127530917841102_7805680225244676096_n.mp4
167,10,1.61686E+18,How can we support the growing sector in Canada? Join Min Hajdu and share your ideas,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c14429cc81fd4dcc35f002889ab338ab/5A64037A/t51.2885-15/e15/22157774_338721833200031_1484570392348590080_n.jpg,BZwQPnvA4cZ,1,GraphVideo,"[""cleantech"",""genenergy""]",[],2017-10-02T10:26:35,[],TRUE,2017-10-02_10-26-35,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/526287f14d5970a73058ff7d88684844/5A639BB2/t50.2886-16/22215983_1978389562438560_3033631080151252992_n.mp4
168,6,1.61699E+18,How will a clean energy future impact the Canadian workforce? Join the convo with Min Hajdu,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f63bd95a6238fe7450bd1b796522d391/5A646958/t51.2885-15/e15/22157531_349209455532665_6574014137397936128_n.jpg,BZwtOqZA9vI,0,GraphVideo,"[""genenergy""]",[],2017-10-02T14:39:52,[],TRUE,2017-10-02_14-39-52,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/39aa1467111eac999e9eb37ce1eac985/5A64641F/t50.2886-16/22251897_173600156527193_3506401310360469504_n.mp4
169,6,1.61755E+18,Have your say in Canada’s energy future! Join Min Hehr in the convo & participate virtually: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/507079866f5611a48f7d6c8b8a07e142/5A6471A6/t51.2885-15/e15/22158054_227845667749767_5033432363577638912_n.jpg,BZysQkOAzg_,0,GraphVideo,"[""genenergy""]",[],2017-10-03T09:09:52,[],TRUE,2017-10-03_09-09-52,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e334f6e44dda41061db11b0d5c90f34f/5A63EFF9/t50.2886-16/22217148_815094632033949_4283213705677635584_n.mp4
170,4,1.6177E+18,"With only week until the forum, Min Carr encourages CDNs to participate in the conversation virtually:generationenergy.ca",https://instagram.fyvr3-1.fna.fbcdn.net/vp/118d40c119584b05572c951261988288/5A63A7A6/t51.2885-15/e15/22220544_1649919945072041_2659286425031147520_n.jpg,BZzNZDMAs4C,0,GraphVideo,"[""genenergy""]",[],2017-10-03T13:59:23,[],TRUE,2017-10-03_13-59-23,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/14ff8127bb8f49596e014153c3dbbb9f/5A64752B/t50.2886-16/22244553_152312968693896_3462123852555878400_n.mp4
171,9,1.61776E+18,"Next week, join in the convo as we pave a way toward a future together! Generationenergy.ca",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0bb2f574602638c8a6eb66fab064b8e6/5A63FC03/t51.2885-15/e15/22159124_1588681097891770_8213177702857834496_n.jpg,BZzbj1OgcQZ,0,GraphVideo,"[""genenergy"",""cleanenergy""]",[],2017-10-03T16:03:11,"[""sciencemin""]",TRUE,2017-10-03_16-03-11,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e9af22978bcae8f3724b4c3a3bc70e8e/5A63DA1E/t50.2886-16/22244852_481829668859410_6872133714403393536_n.mp4
172,3,1.61825E+18,Be part of the conversation of a generation! Min Sohi invites you to join the virtual conference generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/46a00fa0f817588ed163b2da11b57f25/5A637221/t51.2885-15/e15/22157758_716502001894379_5388242631262208000_n.jpg,BZ1LmWaAi0O,0,GraphVideo,"[""genenergy""]",[],2017-10-04T08:22:12,[],TRUE,2017-10-04_08-22-12,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d80db8f3196103e14af66c59d58cc445/5A645A06/t50.2886-16/22217491_2357524344472597_1525798389013282816_n.mp4
173,4,1.61841E+18,We're counting down until the forum! Min Hajdu invites you to watch the virtual conference generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5cd4d458ae32cc17def52ad48475534d/5A639EB1/t51.2885-15/e15/22158566_1761226524171008_5387524418241036288_n.jpg,BZ1u75LALeX,0,GraphVideo,"[""genenergy""]",[],2017-10-04T13:30:59,[],TRUE,2017-10-04_13-30-59,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e3a84cb6e04823a31a9be553df39552c/5A63EBDC/t50.2886-16/22309647_1222238274588407_3447114183101906944_n.mp4
174,8,1.61895E+18,Calling all lovers! We want to hear from you. Join the virtual forum Oct. –12: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/34510fb30c6e0fd5800930d36b7ff184/5A6367CF/t51.2885-15/e15/22159241_441578259569445_3050852490258939904_n.jpg,BZ3q1AkAjK2,1,GraphVideo,"[""renewableenergy"",""genenergy""]",[],2017-10-05T07:33:34,[],TRUE,2017-10-05_07-33-34,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6da377b770a094ad70da39934c27e31e/5A63887D/t50.2886-16/22309523_1925458734447440_5759724952672534528_n.mp4
175,4,1.61911E+18,Be a part of the conversation of a generation. Join Min Duclos in sharing your energy future for Canada with us!,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9679f2cc097aea4064152909be85b57d/5A6475DB/t51.2885-15/e15/22158955_143757942902678_8696874815199379456_n.jpg,BZ4OGDoAqY1,0,GraphVideo,"[""genenergy""]",[],2017-10-05T12:41:44,[],TRUE,2017-10-05_12-41-44,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3377c917a4e5b59de9547c6558d5761e/5A646385/t50.2886-16/22311206_1908620506066930_5722243078023020544_n.mp4
176,5,1.61915E+18,Min Duclos has a vision for Canada’s energy future. Do you? Share your ideas with us at,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2801a3f5e6aab48e9c32dd75fd9c3913/5A636EA0/t51.2885-15/e15/22159410_154100665182661_2788035710475567104_n.jpg,BZ4XcGggcpO,0,GraphVideo,[],[],2017-10-05T14:03:23,[],TRUE,2017-10-05_14-03-23,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e55024e0961414da5468d43a2aebcb08/5A63607E/t50.2886-16/22284500_118371055522923_5548743604903608320_n.mp4
177,5,1.61918E+18,How can Canada transition to a low-carbon energy future? Min Gould of Democratic Institutions joins the conversation,https://instagram.fyvr3-1.fna.fbcdn.net/vp/24438063448b3315ea94be8d13dec6ea/5A638C01/t51.2885-15/e15/22280518_872223799611749_1769028855206510592_n.jpg,BZ4dyf8ADf4,0,GraphVideo,"[""genenergy""]",[],2017-10-05T14:58:52,[],TRUE,2017-10-05_14-58-52,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7bd5b28675e6287a253f83b9bfc8e830/5A63E0DB/t50.2886-16/22244897_152818338653414_8282268337782652928_n.mp4
178,4,1.61919E+18,Join Min Duclos as we discuss a way forward for Canada’s energy future. Learn how to participate virtually: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/9e3ff97e2d0949f55cf1bdbe2fe029da/5A639C24/t51.2885-15/e15/22221091_353080318485186_4651293944838094848_n.jpg,BZ4gfT1AzZG,0,GraphVideo,"[""genenergy""]",[],2017-10-05T15:22:28,[],TRUE,2017-10-05_15-22-28,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b7c9eb6663f23fb27e4c1886177bc1ed/5A63E15D/t50.2886-16/22252103_178347979402631_1622677591192240128_n.mp4
179,8,1.61962E+18,Min O’Regan of wants you to let us know what our next generation of energy looks like,https://instagram.fyvr3-1.fna.fbcdn.net/vp/37e3a7bad5e7715a8ba8b41a160d2918/5A640648/t51.2885-15/e15/22158857_516712288665875_7472461441056899072_n.jpg,BZ6D3Vwgfx9,1,GraphVideo,"[""genenergy""]",[],2017-10-06T05:50:49,"[""veteransaffairscanada""]",TRUE,2017-10-06_05-50-49,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/101a5f4530aad855ae55708f99002d18/5A63E4B3/t50.2886-16/22284453_683818371821228_7465751022808334336_n.mp4
180,9,1.61987E+18,Ministers want you at the forum in Winnipeg! Learn how you can participate virtually: generationenergy.ca,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2df496ecee1c80f5996edd7cb800c8bc/5A63E7FF/t51.2885-15/e15/22159490_1403993022983822_6407378511643803648_n.jpg,BZ67wyVAJmp,5,GraphVideo,"[""goc"",""genenergy""]",[],2017-10-06T13:59:16,[],TRUE,2017-10-06_13-59-16,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/84e1f61079df7c8542dcad7282c3ff7c/5A63F657/t50.2886-16/22309497_1128035670660810_2422907544071569408_n.mp4
181,19,1.62325E+18,Minister Jim Carr and Fatih Birol before the Forum in Winnipeg,https://instagram.fyvr3-1.fna.fbcdn.net/vp/23b3dbba96d50b07e8823540db46d373/5ADA975E/t51.2885-15/e35/22344315_1843828432594708_345217535538364416_n.jpg,BaG9UlRAXn2,0,GraphImage,"[""genenergy""]",[],2017-10-11T06:03:46,[],FALSE,2017-10-11_06-03-46,naturalresourcescanada,4211313612,
182,13,1.62335E+18,"The zero-emission hydrogen fuel cell Mirai produces only water as the byproduct of it’s power generation. Hydrogen vehicles can travel as far as gas vehicles on equivalent tank of gas and are just as quick to refuel! This car is one of three currently available for purchase, and investments into hydrogen fueling stations are being made by federal and provincial governments.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/83da59edf19e9e2f1b7a3042416c9ea5/5A6467E9/t51.2885-15/e15/22352058_1073125722790498_1071312319914442752_n.jpg,BaHT-YglUGk,1,GraphVideo,"[""genenergy""]",[],2017-10-11T09:22:50,[],TRUE,2017-10-11_09-22-50,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fc902abc236609b705b65ded620d6418/5A64669B/t50.2886-16/22387612_124955938166521_3775867747490070528_n.mp4
183,8,1.62422E+18,"Environmental remediation deals with the removal of pollution or contaminants from environmental media such as soil, groundwater, sediment, or surface water.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/dceaaf7d050f1b85f57b22a8225392f1/5A647988/t51.2885-15/e15/22500118_288842338277104_2248728877708869632_n.jpg,BaKZPSrAPWJ,0,GraphVideo,"[""genenergy""]",[],2017-10-12T14:06:28,[],TRUE,2017-10-12_14-06-28,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e2de51515235b3a736ad25185e1554cd/5A63F9AA/t50.2886-16/22459869_136042460376847_5181788187613200384_n.mp4
184,10,1.62427E+18,Elains the carbon capture and storage (CCS) process of capturing waste CO2 and depositing it underground,https://instagram.fyvr3-1.fna.fbcdn.net/vp/fa5e8c17798d7f628640e63fb532677a/5A646A60/t51.2885-15/e15/22352173_1430648080317476_6683862315449712640_n.jpg,BaKjNYJAjv6,0,GraphVideo,"[""genenergy""]",[],2017-10-12T15:33:30,[],TRUE,2017-10-12_15-33-30,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dbf5984bc62b801c0bae1867725e327e/5A6381CA/t50.2886-16/22460088_125981314731676_8220028570831945728_n.mp4
185,12,1.62921E+18,"– Canadian innovation was showcased during the forum. This battery-powered Eco-Marathon car was designed by , a group of engineering students at the University of Manitoba. The Eco-Marathon competition challenges students to design and build cars to see which vehicle can travel the farthest distance on a single litre of fuel. The car had to do laps on a one-kilometre circuit and was judged on its kilometres per kilowatt hours. The team placed th out of in the battery-electric prototype category in Detroit in April .",https://instagram.fyvr3-1.fna.fbcdn.net/vp/1369e62fd1004e2648da7167f30ba7dc/5A63E930/t51.2885-15/e15/22639345_284268172093046_244277587809927168_n.jpg,BacILmsAyVU,0,GraphVideo,"[""icymi"",""cleantech"",""genenergy""]",[],2017-10-19T11:23:30,"[""umecomotion""]",TRUE,2017-10-19_11-23-30,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d06de53e342aba7124c14f2fe8ce2592/5A639ECB/t50.2886-16/22706962_1650426191663903_414610506096050176_n.mp4
186,11,1.63201E+18,Here’s what the National Post said about the forum:,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f0bdb1b407d3174666f37100367aa5fc/5AF757AB/t51.2885-15/e35/22710906_1894395713909063_2202526522936393728_n.jpg,BamFDyRDZwk,0,GraphImage,"[""genenergy""]",[],2017-10-23T08:07:50,[],FALSE,2017-10-23_08-07-50,naturalresourcescanada,4211313612,
187,19,1.63202E+18,"Here are two innovations that were showcased at the forum!The EV Garage is an interactive display designed to help Canadians elore and better understand electric vehicles and solar energy production for vehicles and buildings.The Chevy Volt is a hybrid plug-in electric vehicle. The car uses the battery power until the battery is empty, at which point gas can be used. The Volt has regenerative braking to help charge the battery.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0ec21e525b925a4d1e2360c2258eb3e7/5A637913/t51.2885-15/e15/22710240_908385622659827_9209895971373187072_n.jpg,BamFwdQjDUQ,2,GraphVideo,"[""cleantech"",""genenergy""]",[],2017-10-23T08:15:13,[],TRUE,2017-10-23_08-15-13,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c4ae13694e4a818cb46e7942bd73e2d3/5A638443/t50.2886-16/22707699_1349278741847762_809330726586548224_n.mp4
188,10,1.63271E+18,Here’s what Fatih Birol said about the Global Energy Outlook at the forum,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2ac7506fdc5fa9ce330987659eb911b5/5AFE03B6/t51.2885-15/e35/22708884_507681422957909_175310055237746688_n.jpg,BaokV5RjCq9,0,GraphImage,"[""genenergy""]",[],2017-10-24T07:19:41,[],FALSE,2017-10-24_07-19-41,naturalresourcescanada,4211313612,
189,13,1.63273E+18,"Here’s another innovation that was featured at the forum.This is the EnCurrent hydrokinetic turbine.This turbine is ideal for power generation in remote communities. A kW version of this turbine is being installed in the Sagkeeng First Nation Community on the Winnipeg River; kW could charge a medium-sized home or business. This installation also gives NRCan a chance to monitor the performance of the turbine. These turbines have also been installed elsewhere in Canada, the U.S. and India.",https://instagram.fyvr3-1.fna.fbcdn.net/vp/73c45de72bb3f877e657984d22489218/5A639FDF/t51.2885-15/e15/22709022_2004530776426781_851832936968749056_n.jpg,BaomynqjHc4,0,GraphVideo,"[""cleantech"",""genenergy""]",[],2017-10-24T07:41:48,[],TRUE,2017-10-24_07-41-48,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5a8e45ecee77fab9dd5f2a4d30de2004/5A637447/t50.2886-16/22767448_141049019873528_2429086473002156032_n.mp4
190,8,1.63274E+18,“…tomorrow's energy future may be more sustainable than today…”,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a81cff0e68fc58dc545d0cfd0f2fc02f/5AEFD35B/t51.2885-15/e35/22709545_122710568400630_7825483061021114368_n.jpg,BaopTskDJCo,0,GraphImage,"[""genenergy""]",[],2017-10-24T08:03:04,[],FALSE,2017-10-24_08-03-04,naturalresourcescanada,4211313612,
191,18,1.63415E+18,"Some reference specimens at the Ontario Forest Insect and Disease Survey Unit’s insect museum, 🦋",https://instagram.fyvr3-1.fna.fbcdn.net/vp/5c90ba18f22904a643234de73d60161e/5AEC6C9C/t51.2885-15/e35/22794039_1346940538748919_5091124460241551360_n.jpg,Batp8l6jjLc,0,GraphImage,"[""tbt""]",[],2017-10-26T06:44:51,[],FALSE,2017-10-26_06-44-51,naturalresourcescanada,4211313612,
192,10,1.63504E+18,"“There is a transition underway within the energy sector.” – Deborah Yedlin, Calgary Herald",https://instagram.fyvr3-1.fna.fbcdn.net/vp/2c212e521905b593977efbe37a5fb1b5/5AE71A04/t51.2885-15/e35/22802099_1366399150149886_7097387680878559232_n.jpg,Baw1dVWDN7W,1,GraphImage,"[""genenergy""]",[],2017-10-27T12:23:10,[],FALSE,2017-10-27_12-23-10,naturalresourcescanada,4211313612,
193,13,1.63863E+18,Panelist Perry Bellegarde shares remarks about the forum,https://instagram.fyvr3-1.fna.fbcdn.net/vp/6fd9915ed48dd6f1c4a3acee1da3d091/5ADF7CF3/t51.2885-15/e35/23101127_125191761489671_5808476258866036736_n.jpg,Ba9kpb8jMIo,0,GraphImage,"[""genenergy""]",[],2017-11-01T11:06:24,[],FALSE,2017-11-01_11-06-24,naturalresourcescanada,4211313612,
194,5,1.63996E+18,Canada’s energy future matters! The conversation of a generation continues,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ad23298672cc11c394f5c6139d3efde1/5AFE76D5/t51.2885-15/e35/23279608_739554499548279_3974571510336585728_n.jpg,BbCU0ZqjrET,0,GraphImage,"[""genenergy""]",[],2017-11-03T07:24:17,[],FALSE,2017-11-03_07-24-17,naturalresourcescanada,4211313612,
195,24,1.64364E+18,Minister Carr makes an announcement about the Clean Energy Ministerial (CEM) and th Mission Innovation Ministerial,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f9c4f9598494d93bec192177b0ef303a/5A63DF6A/t51.2885-15/e15/23498361_491117347915526_2815432834410348544_n.jpg,BbPYhwIDES1,0,GraphVideo,[],[],2017-11-08T08:08:12,[],TRUE,2017-11-08_08-08-12,naturalresourcescanada,4211313612,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ca60900853c74bfc145008865e674595/5A63EF54/t50.2886-16/23362964_186907671882220_8536599228556771328_n.mp4
196,9,1.64374E+18,We want you to celebrate Nov. –18 with us! Check out one of the eerts from our . Visit nrcan.gc.ca for details.,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1b83631a1b26fd70b632150c3f30956b/5AF03805/t51.2885-15/e35/23347390_1934426420179218_5628220419937927168_n.jpg,BbPvWFEj3uT,0,GraphImage,"[""geoweek"",""humanlibrary""]",[],2017-11-08T11:26:12,[],FALSE,2017-11-08_11-26-12,naturalresourcescanada,4211313612,
197,14,1.64432E+18,"Sharon Smith of the GSC stands at the entrance to an ice cave under a perennial snow patch. Alert, Nunavut; August ️",https://instagram.fyvr3-1.fna.fbcdn.net/vp/220ccfad6802dd04dc72b3a527e3cb58/5AE04A2E/t51.2885-15/e35/23348037_285983831913889_3883122512619372544_n.jpg,BbR0CvpjfMf,0,GraphImage,"[""tbt""]",[],2017-11-09T06:45:44,[],FALSE,2017-11-09_06-45-44,naturalresourcescanada,4211313612,
